,yr_built,sqft_lot,sqft_lot15,sqft_living
6824,1993,7226,7226,1460
6825,1955,15416,10758,1480
6826,1925,4030,5040,1840
6827,1951,7208,8051,1880
6828,1912,5000,5000,1910
6829,1998,4720,4717,2220
6830,1993,10015,10485,1410
6831,1959,16133,11100,3380
6832,1966,5602,6050,1950
6833,1999,8320,9258,2400
6834,1972,8968,8034,1560
6835,1943,8910,9720,1040
6836,1919,16538,5130,3090
6837,2005,4600,4751,1850
6838,1927,2500,4800,1200
6839,2005,3746,3591,2190
6840,1918,5820,4076,1380
6841,1996,8674,8678,3710
6842,1978,98445,54014,2320
6843,1964,10296,10296,1110
6844,2004,4997,4998,1830
6845,1969,45738,32040,2460
6846,1956,6500,7200,1270
6847,1961,40973,40973,1700
6848,1952,9147,9906,1130
6849,1946,18730,12154,1640
6850,1953,8526,8504,1040
6851,1986,7800,5721,2320
6852,1958,7800,8415,1200
6853,1928,4410,4500,1720
6854,1954,11740,11740,2330
6855,2001,9231,6600,4410
6856,1970,8560,8560,1650
6857,1980,11400,9600,1370
6858,1986,8640,7974,1770
6859,2005,1332,1448,1410
6860,1987,4187,4084,1710
6861,1947,8250,8250,790
6862,1921,5854,5450,2770
6863,1951,8505,8100,1260
6864,1979,8067,9524,2300
6865,1926,3000,3300,1070
6866,1995,8100,9346,3850
6867,1993,219978,88862,2320
6868,1962,16238,16238,2870
6869,2003,5175,5175,1830
6870,1977,9594,9765,1990
6871,1966,9827,10187,1110
6872,1981,13477,11344,1830
6873,2004,6875,6663,3600
6874,1998,8532,6753,3210
6875,1977,5300,1499,1490
6876,1947,5643,5700,990
6877,1996,12414,8734,1646
6878,1918,4000,4000,720
6879,1990,7200,7201,2310
6880,2003,10481,8895,2670
6881,1994,9055,9598,3060
6882,1963,11760,9855,1380
6883,1949,5559,8100,700
6884,1944,8364,9040,1710
6885,1984,8064,9554,1450
6886,1961,9000,8800,2060
6887,1997,6250,4010,2380
6888,2001,5564,5626,2760
6889,1957,10875,11200,940
6890,1951,6150,8276,1760
6891,1942,8752,7680,1360
6892,1939,6150,7380,2010
6893,1917,2260,2400,2160
6894,1973,6060,6364,930
6895,2004,2040,1478,1020
6896,1974,5433,5264,1360
6897,1974,7200,7200,1720
6898,1988,13350,10624,1790
6899,1954,6800,6800,1150
6900,1968,14016,27903,2710
6901,1977,9601,9943,2400
6902,1910,7650,5760,1660
6903,1910,7650,5760,1660
6904,1994,8796,8796,2290
6905,1988,25663,24347,2870
6906,1989,25639,24967,4240
6907,1952,5102,5102,1800
6908,1946,11347,8911,2960
6909,1964,7200,8250,1980
6910,2001,2631,2751,1730
6911,1986,36893,36444,3020
6912,1991,86225,97049,4470
6913,1912,4000,4000,2830
6914,1941,5400,6000,2120
6915,1988,9266,12550,2150
6916,1959,13843,8750,3510
6917,1924,3400,3600,970
6918,1951,5766,5704,1360
6919,1985,3000,5588,1470
6920,1984,10283,11074,3040
6921,1918,7204,7500,860
6922,1942,5700,5700,820
6923,1977,7076,10113,1900
6924,1910,5510,4150,1330
6925,1978,38095,38552,1240
6926,2004,1064,1113,1330
6927,1959,12821,12868,1880
6928,1973,7560,9095,1890
6929,1980,41688,37920,2250
6930,1999,108464,155509,4650
6931,1987,8022,7736,1830
6932,1951,5000,5000,720
6933,1963,50112,44967,1960
6934,1952,71191,15378,1220
6935,1947,119790,79208,1800
6936,1981,12800,7875,1340
6937,1982,3700,2480,1740
6938,1922,2400,3600,1680
6939,1968,8436,7632,3220
6940,1990,8400,8459,1610
6941,1993,66646,38790,3160
6942,1979,13156,10940,2520
6943,1940,8448,7920,2120
6944,1951,8505,8100,2090
6945,1959,20562,20562,1330
6946,1944,7500,7500,2420
6947,1954,6360,7260,1510
6948,2003,5293,5313,2120
6949,1992,16535,13295,1850
6950,1984,16474,15601,2300
6951,1956,14810,16715,2600
6952,1998,13077,15069,5180
6953,1943,8527,6800,1810
6954,1940,4900,4606,2190
6955,1998,10215,10240,2500
6956,1997,6962,6803,1890
6957,1985,8600,7859,2040
6958,1979,7000,7500,1310
6959,1971,8510,6128,4010
6960,1977,8033,7508,1780
6961,1987,9061,8869,1980
6962,2007,7200,7200,3690
6963,1991,6687,7242,1540
6964,1934,8100,8100,1130
6965,2000,209199,219229,2480
6966,1991,7500,6500,2580
6967,1995,7226,7696,2010
6968,1943,12000,6000,2320
6969,2004,2090,2812,1180
6970,2000,21904,29170,3180
6971,1924,52567,46676,2970
6972,1975,13212,10826,3050
6973,1959,8000,7700,1630
6974,1989,6415,7253,1620
6975,1983,8240,9898,2170
6976,1987,8173,7620,2150
6977,1999,1800,3200,1770
6978,1979,13260,11016,2110
6979,1956,8285,8970,1590
6980,2005,1524,1418,1370
6981,1975,7399,7800,1390
6982,1968,10464,18872,1640
6983,1986,12187,8999,2670
6984,1997,24740,20000,5400
6985,1977,6750,7350,1690
6986,1998,5100,5400,2600
6987,1904,5000,4200,1400
6988,1965,8000,8000,2140
6989,1952,5650,5650,1640
6990,1970,15225,13588,1720
6991,2004,11778,10403,3060
6992,1959,7260,7888,1150
6993,1998,7205,7611,2000
6994,1990,28008,35061,4810
6995,1944,5950,7830,1560
6996,2013,4689,4593,2070
6997,1984,7200,7200,1920
6998,1948,4950,5500,1000
6999,1928,10062,6650,1690
7000,1974,87120,88426,3090
7001,1923,3420,3420,1790
7002,1976,21701,18551,4750
7003,1951,4000,5000,2090
7004,1901,2550,5100,680
7005,1964,11942,6986,2100
7006,1912,4000,4000,2840
7007,1984,6808,7881,1470
7008,1998,24767,32700,4490
7009,1983,8079,7399,1150
7010,1956,9879,10050,1460
7011,1976,6343,6343,3150
7012,1969,2800,2960,1090
7013,1981,47480,42800,2670
7014,1927,5800,4300,2110
7015,2007,5236,5064,1770
7016,1938,6600,6600,1510
7017,1949,13679,20624,530
7018,1925,5000,5000,2420
7019,1989,7666,7415,2490
7020,1966,8012,9060,990
7021,1957,9139,7311,1730
7022,1978,11954,9730,1440
7023,1967,8145,8145,3260
7024,1957,7000,6440,1950
7025,2005,5400,5476,2740
7026,1997,12487,10837,2940
7027,1955,7320,8220,1200
7028,1986,10908,10975,2070
7029,1981,15570,28200,1570
7030,1943,60113,27442,1050
7031,1967,6985,9501,1830
7032,1941,12500,6250,970
7033,1987,9696,9915,2200
7034,1911,3240,3600,1930
7035,1978,42840,20570,7050
7036,1992,3962,3960,1790
7037,1974,82328,205603,1560
7038,1992,7985,8094,2780
7039,1907,8100,8100,1720
7040,1939,8100,8100,1640
7041,1978,9000,10000,1730
7042,1951,7380,10075,740
7043,1990,3710,3710,2280
7044,1988,23962,32340,2090
7045,1990,13458,13458,2550
7046,1992,19487,19460,3350
7047,1980,8820,10920,2770
7048,1983,5724,7200,2860
7049,1978,7194,7400,1990
7050,1967,8436,8436,1740
7051,1968,7740,7644,1460
7052,1979,11884,9747,3670
7053,1995,9231,10154,3270
7054,1949,4872,4872,1210
7055,1986,7000,10462,1770
7056,2003,5909,5487,1980
7057,1976,9627,9221,2650
7058,1999,6887,7196,3040
7059,1999,231739,91040,3640
7060,1992,4332,4332,1810
7061,1966,8682,10594,1380
7062,1926,3400,3600,1810
7063,1930,5472,5472,2250
7064,2005,7199,9600,3860
7065,1999,20277,15440,2380
7066,1958,11658,9198,1370
7067,1926,3000,2500,1830
7068,1967,13296,10802,1440
7069,1977,17200,14621,2510
7070,2006,256132,217800,3230
7071,1967,7210,7210,1670
7072,1920,4200,6000,780
7073,1971,16552,15457,1720
7074,1967,10087,9440,2260
7075,1957,9375,9000,1480
7076,1940,3900,6400,2550
7077,2002,881654,112384,3920
7078,2002,8269,4711,2286
7079,1920,5412,5412,1500
7080,1992,4960,5021,1740
7081,1966,9000,9000,2880
7082,1963,9350,9102,2600
7083,1975,23760,36720,3320
7084,1974,2128,2128,1660
7085,2010,3644,3800,1990
7086,1993,8424,8545,1680
7087,1982,7775,8622,1570
7088,1957,4825,7121,1150
7089,1953,7500,3000,1270
7090,1999,1710,1562,1890
7091,2000,1248,3360,1350
7092,1967,9500,9375,1650
7093,1990,11480,87991,1450
7094,1984,7350,8041,1640
7095,1975,8398,8104,2030
7096,1929,7740,6780,2420
7097,1940,10505,10505,2770
7098,1983,7931,7931,1980
7099,1987,7926,8206,1460
7100,1981,8064,8328,1610
7101,1961,10057,8591,1010
7102,1926,4000,4000,2760
7103,1926,4960,4960,1060
7104,1956,8000,8000,1510
7105,1937,4000,4000,880
7106,1968,9375,9100,2150
7107,1999,8125,8125,1660
7108,1981,10987,11617,2160
7109,1949,8162,8250,1370
7110,1986,5818,6031,1460
7111,1955,7000,7245,1450
7112,1924,6300,6300,1560
7113,1963,9869,10310,2480
7114,1949,5995,5995,740
7115,1998,12171,12166,2927
7116,1956,12005,10800,2260
7117,1966,9405,7611,1240
7118,1943,10812,10200,2040
7119,1950,8100,8173,1270
7120,1996,37193,39356,4370
7121,1952,6120,6120,1700
7122,1943,7632,1676,1300
7123,1967,9350,9299,1820
7124,1949,6171,12769,880
7125,1957,12381,12667,1870
7126,1968,9315,9920,1350
7127,1929,7700,7700,4870
7128,1999,38794,51400,2460
7129,1953,6417,6240,1720
7130,1976,19877,19509,2730
7131,1922,4046,7847,1100
7132,1959,9845,10083,1810
7133,1918,3150,5000,930
7134,1966,131551,108028,1590
7135,1975,9204,10080,2710
7136,1962,8400,8563,1460
7137,2005,4499,6163,3400
7138,2003,11440,9348,2920
7139,1909,3600,3600,910
7140,1981,10720,13639,1320
7141,2000,5170,5170,2490
7142,1950,11646,10003,2220
7143,1970,7840,7840,1130
7144,2005,5767,5376,2750
7145,2006,4447,3800,2240
7146,1963,10440,7560,2680
7147,1921,5500,4400,1270
7148,1936,5500,5500,1520
7149,1972,12000,8580,2480
7150,1977,20954,9752,960
7151,2009,873,1186,1340
7152,1957,7700,7700,1090
7153,1949,5580,4800,2240
7154,2004,8700,6333,3740
7155,1998,8100,8100,1800
7156,1920,3540,3540,780
7157,1919,4140,5100,1330
7158,2004,76877,34848,1900
7159,1975,7650,7650,1570
7160,1963,7260,7700,3100
7161,2001,3785,3457,2740
7162,1974,10939,10200,1570
7163,1954,6490,7202,1330
7164,1988,2980,2981,1140
7165,1930,4000,4000,1550
7166,1998,7952,7280,1290
7167,1985,2001,2055,1510
7168,1955,8000,8000,2720
7169,1945,5700,12600,840
7170,1996,8770,8606,1850
7171,1988,11173,10404,2290
7172,2006,7535,6850,3200
7173,1959,9800,9545,1800
7174,1944,7467,7467,860
7175,1946,10203,13664,1980
7176,1948,7102,7102,2140
7177,1978,7500,8800,2410
7178,1977,7276,8550,1650
7179,1977,7276,8550,1650
7180,1989,9916,8212,2410
7181,1985,7500,7506,1520
7182,1977,3520,16083,2050
7183,1904,4011,3784,1720
7184,1980,8775,8000,2390
7185,1994,6755,7257,1680
7186,1981,7246,6694,1060
7187,2001,3150,3375,1860
7188,1940,5000,5000,1750
7189,1985,8165,7939,1480
7190,1994,7361,7361,1900
7191,1910,8856,5400,6210
7192,1958,12888,12888,1440
7193,2014,1502,3888,1910
7194,1915,4000,4000,2010
7195,1927,4600,5175,960
7196,1954,5500,4400,1240
7197,1954,6450,5775,870
7198,1981,45738,56628,1400
7199,1981,9600,10000,1850
7200,2004,6002,5942,4270
7201,1948,8512,8040,2260
7202,1949,7350,9000,2690
7203,1978,9550,10634,2780
7204,1956,8144,8144,1140
7205,1947,9680,7540,2900
7206,1960,11795,10880,2830
7207,1995,46786,46929,2560
7208,1950,9900,9375,1240
7209,1967,10750,10425,2100
7210,1997,34040,25201,3120
7211,1965,6600,6600,970
7212,1966,15188,10125,2300
7213,2003,676,1280,950
7214,1959,5195,5195,2110
7215,2014,4298,4837,2990
7216,1961,48788,14900,2940
7217,1994,8709,6825,1860
7218,1950,6050,6050,1820
7219,2000,4947,5611,1950
7220,1996,7867,7867,1890
7221,1967,7199,9271,2710
7222,1963,20181,10480,2150
7223,2003,57499,26372,3720
7224,2003,11780,8403,2580
7225,1948,10212,10212,1540
7226,1964,6600,6600,1050
7227,2014,1250,5000,1210
7228,1963,12000,12000,2040
7229,1926,4800,7200,980
7230,1974,6840,7150,1990
7231,1967,18480,19910,2420
7232,1908,3000,3500,1240
7233,1968,6600,7700,1530
7234,1968,7700,7980,2080
7235,2005,5425,5347,3570
7236,2008,6907,8076,4230
7237,1988,10160,9219,2700
7238,1977,7000,7000,2200
7239,1982,12538,7700,1210
7240,1962,43124,14677,2140
7241,1993,8400,8638,2740
7242,2003,1193,1180,1370
7243,2002,7198,7845,2800
7244,1977,7488,6780,1060
7245,1944,7153,7128,790
7246,1944,7153,7128,790
7247,2006,5056,5150,2820
7248,1968,9600,9600,1850
7249,1963,9762,9720,1110
7250,1999,438213,144619,3230
7251,1980,7140,8572,1460
7252,1910,27600,8800,12050
7253,1995,13421,9642,3480
7254,1996,4000,4000,3560
7255,1952,5551,4652,840
7256,1957,5500,6050,1820
7257,1988,15200,15200,1630
7258,1994,8562,8628,1920
7259,1955,2550,1533,1750
7260,1966,7500,7500,2750
7261,1976,8685,12150,620
7262,1981,10098,10098,1720
7263,1929,5000,5000,1800
7264,1996,7958,8698,1300
7265,1981,14876,8008,1970
7266,1956,9046,9513,1740
7267,1980,13041,10234,1930
7268,1965,14777,8325,1190
7269,1996,12281,12941,4250
7270,1998,24603,27521,4360
7271,1991,16622,14566,3420
7272,2008,9800,8970,4260
7273,1981,10000,10000,920
7274,1950,4000,4000,1040
7275,1940,7250,7250,1260
7276,1996,12028,12229,2460
7277,1942,3386,3844,830
7278,1976,10650,8850,2060
7279,1951,9374,5640,2210
7280,1991,189050,10429,5480
7281,1998,217800,217800,1860
7282,1997,187313,49222,1350
7283,1925,5450,5450,2790
7284,1952,8210,8196,1570
7285,1975,15400,12425,2030
7286,1961,5500,6250,2570
7287,1942,6000,6000,1210
7288,1981,7845,7627,1530
7289,1984,10827,10908,1510
7290,1967,9600,9600,1720
7291,1953,7021,7155,2190
7292,1980,47958,36017,3030
7293,1990,6600,7150,1410
7294,2001,577605,358934,1679
7295,1968,10350,13140,1980
7296,1978,9428,10480,1900
7297,1926,2800,3500,1720
7298,1993,10277,10277,2480
7299,1901,4731,5264,1210
7300,1908,4025,4420,1540
7301,1991,9168,10554,2740
7302,2007,4381,4150,1811
7303,1987,7697,7700,2720
7304,1971,9800,7700,1520
7305,1976,7200,7614,2160
7306,1981,4602,4800,1390
7307,1999,7895,6813,1740
7308,2001,9588,8897,2849
7309,1950,8842,8461,1440
7310,2005,6892,6589,3000
7311,1961,24354,25493,3330
7312,1940,2300,4680,1720
7313,1996,13085,13287,3920
7314,1994,3060,7734,1500
7315,1963,7100,7350,2050
7316,1965,7275,7275,1180
7317,1902,5750,5750,1600
7318,2009,895,1095,1260
7319,1945,5376,5376,1290
7320,1966,14157,9199,2680
7321,1979,9750,9775,2370
7322,1975,8303,8303,2310
7323,1954,8800,8942,1450
7324,1990,7700,7700,2680
7325,1924,4500,4000,1030
7326,1955,11090,8319,1320
7327,1942,7952,9525,670
7328,1990,37089,36284,2670
7329,1991,47916,24000,2440
7330,2005,8113,8113,3370
7331,1923,5413,5296,940
7332,1948,5132,5132,1100
7333,1988,78408,29972,2520
7334,1927,4720,6786,1400
7335,1941,9360,7200,1880
7336,1995,7350,7620,2800
7337,2008,3080,3295,2500
7338,1942,5240,5245,810
7339,1987,6847,7790,1720
7340,1961,12100,12844,2170
7341,2003,258746,83199,4530
7342,1946,8320,9230,1440
7343,1908,4100,4200,2850
7344,1941,14126,8905,2620
7345,1997,18778,18778,1676
7346,1990,35070,36200,5850
7347,2004,8329,9259,1910
7348,2004,4996,4996,1670
7349,1987,11454,11424,2050
7350,1990,16679,16679,3730
7351,1979,5210,5365,1800
7352,1985,6838,7500,2230
7353,2002,5298,5298,1670
7354,1962,10800,10000,1400
7355,2005,10766,10400,2110
7356,1928,6300,5152,2160
7357,1977,14862,14675,2420
7358,2005,8808,9226,3320
7359,1999,8160,11521,3220
7360,1927,6000,6000,1340
7361,1993,23891,34705,2490
7362,1991,8395,7180,1640
7363,1984,7297,7419,1420
7364,2005,123600,123600,3340
7365,2001,4007,3799,1580
7366,1979,16600,13875,2170
7367,1962,7853,9465,1370
7368,1990,9354,10200,2840
7369,1918,7500,7500,1940
7370,1955,19370,11125,1757
7371,1907,5100,5100,980
7372,1982,9267,9151,2470
7373,1984,11950,9363,1610
7374,1978,11745,12530,1590
7375,1922,1033,1319,780
7376,1924,7450,7360,720
7377,1927,4080,4080,1630
7378,1912,7759,7200,1590
7379,2011,1850,2155,2310
7380,1939,6090,7052,2320
7381,1978,9900,6600,1660
7382,1920,5000,5000,2070
7383,1947,7000,7000,2500
7384,1959,8532,8100,940
7385,1990,3478,6157,1990
7386,1989,14096,14096,2620
7387,1985,7071,7680,3730
7388,1999,1298,1348,1600
7389,2008,3438,3402,2095
7390,1985,31747,35576,4230
7391,1948,7500,6500,3200
7392,1967,17859,20908,2050
7393,1961,8093,8089,2020
7394,1974,15760,15760,3270
7395,1959,7200,7249,1320
7396,1981,7800,8025,1270
7397,1931,2700,2910,1980
7398,1998,51354,37042,2620
7399,1977,18810,17424,1750
7400,1958,8892,9000,1040
7401,1903,3000,6000,1900
7402,1977,7210,7350,1660
7403,1986,7930,7930,1530
7404,2005,9583,10031,4280
7405,2004,6658,6658,2870
7406,1999,5612,6303,2540
7407,1928,4480,4480,2100
7408,1952,9300,9638,1740
7409,2007,7316,7357,2441
7410,1959,7200,8384,1810
7411,1953,44866,43995,2060
7412,1982,8429,6780,3160
7413,1965,12840,10920,2930
7414,1946,5200,4794,1310
7415,2007,9097,6037,4800
7416,1969,5530,5200,1450
7417,1954,9077,12868,1900
7418,1906,5402,4685,1050
7419,1936,15246,10500,1610
7420,1951,11400,8075,720
7421,1955,9835,9622,1020
7422,1960,7920,9648,1250
7423,1980,8049,8506,3200
7424,1959,9599,10364,990
7425,1989,25993,12672,2850
7426,1994,21578,16440,4240
7427,1978,49149,61419,2800
7428,2006,3313,5670,2310
7429,1978,8000,8000,1490
7430,2005,4011,4011,1840
7431,1954,9163,6509,1740
7432,2011,3800,3800,3280
7433,1973,20925,18321,4050
7434,1993,8755,7971,2160
7435,1986,31314,15188,2720
7436,1978,16600,10400,3650
7437,1962,6120,6120,1750
7438,1978,49658,121097,2450
7439,1982,7306,8865,1940
7440,2014,6000,10108,3280
7441,1976,10804,10400,2480
7442,1984,18255,12997,2120
7443,1968,7920,8120,1710
7444,1991,10113,10113,1690
7445,1987,10370,10472,2190
7446,2001,5160,5160,1960
7447,1909,5000,4000,1510
7448,2008,1410,1715,1490
7449,1966,7920,7920,2210
7450,2004,7877,9116,2340
7451,1945,19000,19000,940
7452,1987,6018,6584,1470
7453,1958,14633,12495,1650
7454,1957,6527,7597,1400
7455,1988,49044,38190,2710
7456,1978,39449,35717,2150
7457,1940,8100,6380,1900
7458,2001,74052,62291,4380
7459,1921,6300,6300,2290
7460,1986,7953,7425,1690
7461,1968,12031,10800,3090
7462,1904,5650,6480,1120
7463,1951,4990,6000,2680
7464,1990,7351,7756,2400
7465,1952,6250,6000,1610
7466,1978,12003,12283,3470
7467,1993,6175,6175,2070
7468,1996,10733,8534,2420
7469,1979,7400,7400,2380
7470,1960,15920,12580,2120
7471,1978,8100,8840,2190
7472,1990,12899,9453,2740
7473,1995,7585,7585,1830
7474,1972,8467,8472,1370
7475,1959,10800,16846,1000
7476,1922,4800,4800,2050
7477,1979,9166,8760,1750
7478,1969,13803,10370,1620
7479,1996,12677,12160,1710
7480,1958,5000,4600,1060
7481,1978,7900,7700,2170
7482,1969,8451,8125,3080
7483,2003,1071,7715,1320
7484,1962,12040,10230,1920
7485,2009,4000,4502,2440
7486,1963,8922,9040,1640
7487,1997,198198,179467,2420
7488,1919,3400,3150,1190
7489,1990,15016,13992,2910
7490,1950,4050,5000,1010
7491,1955,7800,7860,2080
7492,1944,6000,6000,1990
7493,2005,19088,13749,3920
7494,1981,13870,12221,3080
7495,1981,11761,10703,2670
7496,1967,107157,107157,4320
7497,1929,6380,6598,1200
7498,1908,7222,5100,1640
7499,1947,5750,5750,870
7500,1991,7225,8347,2410
7501,1929,14959,17904,2640
7502,1981,10556,7295,990
7503,1929,3978,4080,1500
7504,2005,6590,5180,1790
7505,1962,10125,4981,1490
7506,1938,16224,15050,3960
7507,1954,5108,6130,1620
7508,1954,6010,5987,2270
7509,1932,8145,8145,1150
7510,1962,7560,7352,2180
7511,1948,4500,5000,910
7512,1938,54707,54707,2770
7513,1959,7590,7590,940
7514,1967,8944,9600,2410
7515,1905,2820,3000,1010
7516,1997,196995,92423,2120
7517,1942,6375,8712,1530
7518,1969,100188,40415,1810
7519,1972,11900,9600,1040
7520,1972,1848,1566,1160
7521,1934,8137,8137,1430
7522,2004,6134,6167,2280
7523,1967,7810,7800,1200
7524,1955,6000,6000,2480
7525,2003,1348,1360,1270
7526,2015,6401,6126,2730
7527,2003,1635,1375,1340
7528,1954,9300,9300,1240
7529,1965,7000,7210,2400
7530,1903,7489,3750,1220
7531,2006,5882,9600,2163
7532,2000,3504,4246,1860
7533,1958,4368,5253,810
7534,1987,7481,8479,1950
7535,1993,6004,6397,1390
7536,1908,3600,3600,2120
7537,1901,3240,5160,1510
7538,1950,5355,4515,1010
7539,1917,4337,4337,1840
7540,1970,5453,5885,1650
7541,1947,12293,18110,2860
7542,1984,5512,5100,2650
7543,1919,4160,4000,1100
7544,1994,9519,8889,1646
7545,1998,48352,48352,5250
7546,1974,8300,7500,1390
7547,1947,6380,6960,780
7548,1946,6000,6000,1490
7549,1967,7742,7650,970
7550,2006,7200,7200,3730
7551,1955,9900,10419,1090
7552,1991,219527,108900,1940
7553,1966,8820,8625,1780
7554,1996,6445,8195,1190
7555,1967,10374,10374,2000
7556,2004,4997,4125,1390
7557,1938,4500,4500,1500
7558,2005,877,1193,1070
7559,1994,4006,3974,1720
7560,2006,7236,7180,3680
7561,1985,10436,9318,1400
7562,1955,9509,8795,1730
7563,1996,15101,14567,2795
7564,1950,3750,5000,2000
7565,1987,8372,8372,1830
7566,1952,8098,8400,3380
7567,1953,6337,6337,1500
7568,1960,6930,8560,1950
7569,1998,5928,6381,2490
7570,1964,10748,37680,1780
7571,1978,10500,10395,1110
7572,2003,4750,4750,2500
7573,1965,7225,7201,1480
7574,1979,47480,106722,2570
7575,1941,5060,5060,810
7576,1966,10814,6310,2700
7577,2004,9281,9520,2180
7578,1988,15335,14311,4330
7579,2006,10308,10200,4210
7580,1977,9202,10265,2880
7581,1909,4080,4080,2610
7582,1984,8065,8065,2010
7583,1955,11600,11600,1500
7584,1976,6566,6860,1290
7585,1929,4440,4440,1320
7586,1948,4720,4720,1290
7587,1994,11005,14754,2440
7588,1996,4811,4811,1290
7589,2004,600,1267,1030
7590,1983,2875,3960,1640
7591,1989,16008,12645,1160
7592,1968,8440,9412,2230
7593,1963,12264,9179,1910
7594,1977,15354,12300,1980
7595,1961,16500,14406,1470
7596,1969,7439,7500,1520
7597,1953,8442,8442,1930
7598,2014,2180,5000,1330
7599,1953,9581,10552,1580
7600,1955,6000,9520,1370
7601,1973,15750,9450,3010
7602,1978,9000,9697,1390
7603,1983,14560,9890,1330
7604,1947,6500,6592,1320
7605,1978,11670,10464,2430
7606,1942,4800,7200,1260
7607,2004,1310,1321,1690
7608,1947,7200,6200,3420
7609,1955,6900,8100,2790
7610,1903,6600,3600,1270
7611,1989,9000,9000,2910
7612,2003,5845,5752,1560
7613,1927,4840,4840,770
7614,1977,16909,9100,1770
7615,2008,1307,4800,1100
7616,1996,8470,8879,2890
7617,1963,15400,9800,2110
7618,1909,2268,1675,1220
7619,1929,10585,7056,950
7620,1924,3100,3915,1420
7621,1942,4128,4538,1100
7622,1948,6000,4650,2140
7623,1980,7735,8941,1300
7624,1951,11884,11513,1790
7625,1912,5400,3573,1470
7626,1971,11779,12055,2500
7627,1910,3080,3333,980
7628,1908,4000,4000,2130
7629,1978,16000,12939,1360
7630,2000,1329,1319,1630
7631,1964,11070,11070,2500
7632,1971,19500,19500,2260
7633,2005,6009,5931,2300
7634,1980,10350,9660,1060
7635,1948,9458,9458,940
7636,1945,77603,30847,780
7637,1969,9087,11826,1200
7638,1970,10890,10454,2590
7639,1965,4184,4366,1100
7640,2004,9775,7184,2890
7641,1987,7500,8747,1230
7642,1960,6250,7250,1030
7643,1942,4600,5000,1140
7644,1997,3600,4080,3200
7645,1942,6000,6000,950
7646,1972,30480,8914,1960
7647,1931,1074218,68825,3010
7648,1955,7775,7350,1080
7649,1979,35075,35000,2730
